"抑郁症 不知不觉快降临新世界一周年了。好快
我有很多人挂念盒关系 东阳市",4620936076068324,真-yu
抑郁症从一开始吃过盐酸舍曲林、佐匹克隆片、喹硫平片、碳酸锂缓释片、利培酮片。你们都吃过什么药？,4536439947924176,澡澡熊123
"抑郁症 想向各位咨询一下，沈阳哪家医院的心理科比较好呀？
我是个二十好几的社畜…最近一年多的情绪愈演愈烈，已经影响到日常生活和工作了，想找个医院看看……自救一下。
城市太小怕被熟人知道，决定跑去沈阳看。
大概看了一下好像心理科都没有周末的急诊，我还得请一天假出来emmm……所以想 ...全文",4548117393316865,豆芽酸汤鱼wgl
抑郁症做自己的英雄,4619706348082778,671小影子呀
有错的不是我 为什么总要我去看病 而不是让喧闹消停一会。,4620936316453286,熙忘1220
今天真的裂开，整个人昏昏沉沉难受到爆，因为个误会（也许不是误会）。好烦好烦好烦，手上划了几十道，希望不会留疤，应该不会吧。头超级痛，心跳超快整个人都在抖，没去上课也没吃饭，只想吐。,4620922567000346,咕咕xy小朋友
抑郁症有什么近三年一定一定要实现的愿望么,4620935031954619,奶赞忱遥
抑郁症每天都心脏抽痛头皮发麻仿佛要去世好想死,4620937918679098,一颗草莓plus唐
抑郁症我以前怎么也不会想到，我有一天会为了压抑自己想伤害别人的举动而伤害自己。莫名的暴躁，愤怒，对着幻想出来的人的仇恨，说着别人无法理解的话甚至我自己都觉得莫名其妙，他们不理解我我也不明白我自己。每天都想着乱七八糟的事，我觉得我就像个疯子，或许说，我就是个疯子,4620936207141726,猫与扶桑
"抑郁症
期望不多 好好活着就好啦 怀化·胜利公园(沿河北道)",4620936211078789,香香子味
抑郁症 有没有人知道西安的哪家医院可以确诊add/adhd呀？能不能开到专注达或者择思达呢😭,4620936324323404,JELI6301量产型
抑郁症跟我一起考研的研友有两个都过了，宿舍的其他人也都有了工作。就感觉我一事无成的。唉,4620936331922702,小卢呼噜
抑郁症我爸毫无责任感，在我两岁的时候因为跟我妈吵架，抛下我和妈妈去了北京，导致我跟不爱说话的妈妈两个人在一起生活，从我懂事起我的世界就是沉默，没有人跟我说话。我长大以后一度再也不相信爱情，觉得所有的男生都是渣男…也不想结婚生孩子…并且觉得两个性格不同的人千万不要在一起，生 ...全文,4620936403487695,花事了结了吗
抑郁症也同理，本人是抑郁症＋焦虑症共病患者,4620936764462658,浅方
抑郁症求问怎么找比较靠谱的适合自己的心理医生,4620937648935244,-小仙猪呀
抑郁症每周从学校去六院的路上都是等待确诊双相的路上,4620934239227089,曈曈今天做数学题了吗
抑郁症厌烦了…一切…所有都,4620930733840477,甜奶油冰淇淋
"抑郁症这个世上最大的幸运就是遇见了你们

若世界不爱你，别怕，我永远在！
因为我爱你",4620930833975069,被遗弃的星黛露
抑郁症开心果倾诉靠谱吗？有效吗？,4620931463384373,做个快乐追剧人
学校又开始统计要打疫苗的人了 可是我刚自己断药没多久最近情绪也不怎么好不是很敢去打害怕加重情绪状况 可是不打又感觉在被导员学校情感施压好像不打就犯了大错一样...所以想问一问打过的朋友们有加重的情况出现吗,4620931823308725,BioSheep88
分享图片,4620932704111871,For奶酪
抑郁症总是会因为一点点事引起很多心事 然后擦干眼泪再面对生活 再苦再累也咽下去 然后也知道这种日子不会结束 我和别人不一样 但是我又好普通 我该怎么办呢？,4620933157361079,李从哪里来·
"抑郁症
……………………………………
我妈连打两个电话要我别去又不想负责 和我说“只是建议” 还怪我乱发脾气。
。
寒假不让我去三亚 三亚有事吗？学校有事吗？有事的是什么？是我。
也不是关心我 就是不想花钱不想花精力在我身上。
问我为什么不五一去 为什么？因为你天天和我哭穷啊。
今 ...全文",4620935846432445,-连雨不知春去-
"抑郁症
唉 真是毫无斗志 好累 我妈叫我回家 我也不想回家 就想在单位宅着 可能是怕妈妈的唠叨 可能是嫌弃公交车的气味 就是不想回家",4620933169943637,NEVI-OF-LACRIMAL
抑郁症 哦是哦 抑郁症患者都不正常 抑郁症患者都该死 你那么厉害怎么不从屏幕里窜出来给我一刀呢为什么总是有人怀揣着如此大的恶意啊,4620933354229672,一口一老血
抑郁症从现在开始真的只有自己一个人了 只有自己一个人撑着所有的痛苦 也许真的很痛苦 很累,4620933908138715,infdjt
抑郁症问一下大家 ，是南京脑科好，还是杭州七院好。,4620934331763719,张嘉佳啦啦啦
抑郁症所谓的家让人觉得窒息,4620934562974914,星星不归家
抑郁症我真的好讨厌现在的自己...真的好讨厌，好讨厌...,4620934994462931,小周要幸福吖
我告诉我妈我好很多了，实际上一点都没有好,4620935125011224,奶昔杯杯杯_
抑郁症 我遇见了一个很棒的人，他告诉我我只要好好活着就可以,4620935493320773,陳小姐阿z
抑郁症我想问一下南宁市第五人民医院有网上拿药的吗？我在广东省过去很麻烦，或者我拿证明在哪可以网上拿药，拜托了大家回复我一下，因为我真的很急谢谢,4620924295056106,裙角故事
抑郁症你们听过的最多的话是什么,4610390971650002,残痕墨殇C
抑郁症 在越来越糟糕的日子里，希望有人能拉我一把,4620923258278507,元元元元周
抑郁症我好没用 一不小心弄伤手 又在哭又开始倒霉了,4620934227693198,不太可爱呢
抑郁症妈妈让吃中药，说西药有依赖性，根本好不了是这样吗,4620885580844784,499_01
抑郁症想明白了 但是还是有点难受 就直是有一点 没事 我去看看你爱我的那些话就好啦 真的 最多明天早上 我就又开心啦u现在有点累 让我歇一下,4620933874587189,长夜安隐n
抑郁症 如果吞药，不去医院洗胃，是不是其实也就睡几天就醒了？,4620632643601495,来自地狱的小甜
"抑郁症
给大家分享一下为了康复我做的事。
1/雷打不动坚持吃药
2/一发现状态不好就去医院挂号，和医生聊天，和病友聊天，他们能够理解我们
3/想哭的时候找个角落大声哭，拼命哭，把情绪发泄出来不憋着
4/因为集中不了注意力，丧失兴趣感，什么事都做不了，这一点很关键……所以我尝试做一些简 ...全文",4620810075245017,芃芃要追光
抑郁症不读书没出路吧 好好生活很难吗,4620918649261855,·月赋·
抑郁症 高考体检都查什么 会查胳膊自残疤吗,4620900014490938,用户11105914
"抑郁症这个病 真的挺要命的。谁能一辈子吃药呀！这个病 不要命 却能让人一直不好受。除了重度时症状凶猛。后面都是慢慢的折磨。吃了几年药 我就变得什么都过敏 眼睛经常肿 体重暴增 十分容易疲惫 怎么可能吃一辈子药呢？？？
最近心脏的难受，肠胃的难受，呼吸的难受，发烧，皮肤过敏问题，头 ...全文",4619455483086154,不过如此1874
抑郁症明天开始我不要一整天都躺在床上了 我要为好起来做点什么 不能让药自己使劲儿 我要和它一起加油,4620878547783131,与山川与海
抑郁症 心脏神经官能症是什么鬼。反正是真难受。最近受得挫折太多了。幸好我不想死，如果想死 已经有一百个理由了,4620930335375613,不过如此1874
抑郁症我糟糕透了,4620929856701509,睡的香的香菜
抑郁症 《司藤》里的一句话深得我心。你若无心我便休。人与人就该如此 本该如此 若不死心 可以张嘴一问 若无误会 就该是你若无心我便休。何苦伤人伤己苦苦为难呢？ 留个洒脱的背影不好吗？,4620930070872990,不过如此1874
"抑郁症明天手术了 打完钢钉还要打一个月石膏 麻醉师今天来说是腰麻 还挺怕的 不是怕手术 怕痛我真的无敌怕痛
晚安💤",4620927138533971,环游·宇
抑郁症学校准备打新冠疫苗了，自愿原则，看到接种须知，有精神疾病史不适合接种疫苗，所以有抑郁症或是躁郁症就最好不要打疫苗了吗？,4620920461466434,是个不爱笑的女孩呀
抑郁症问一下大家会头疼吗,4620927189130414,某不知名giver
抑郁症谁又饶过谁,4620927428201277,是要多吃鸡蛋的云
抑郁症对面的小孩因为作业的问题被他妈赶出来了。。。,4620927805689828,天亮之前的戀愛
抑郁症我的内心世界好像和现实世界断层了。,4620928124980767,深夜木屋
抑郁症不太明白为什么要存在难过这种情绪。绵延窒息。,4620925583232287,深夜木屋
抑郁症看到济南大学女生zs的消息，在看完QQ留言之后，真的好心疼啊，也好难过，是不是我们抑郁症几乎都来自原生家庭啊，我想过未来和爸妈因为意见不合和激烈争吵以至于感情破裂（虽然现在已经关系到了冰点），我想过我努力出来挣钱把他们对我从小养育到大的钱都给他们，但是但是语言真的是一句 ...全文,4617883156482720,白娣416
"抑郁症
和医生的对话越来越大胆

送了医生明信片(勇气耗尽)，开始怕会被拒绝，医生开心地收下。快乐+1
下周还去门诊，快乐＋2

喜欢我医生",4620912067875247,·寒夏
抑郁症连下床开门都不爱去，谁能帮帮我啊,4620928674433333,某不知名giver
抑郁症谁都可以随时抛弃我，包括我自己,4620837364171451,甜甜的墨辞
抑郁症 大家都是怎么遮手腕上的疤的呀？,4620922025152410,霍格沃茨火星部格兰芬多级长
"抑郁症
希望这次不要屏蔽我了，真的很难过",4620899678423163,K-Q-露兮
抑郁症北京，社畜，有没有同城的小伙伴,4620914487992064,大威德冥王
抑郁症 感觉我的抑郁症想是装出来的？好害怕 感觉只是因为我太矫情了存在感太薄弱了想要博人眼球怎么办 如果真的是这样那我可真是太恶心了,4620919022027735,珊···
抑郁症请问坐标沈阳 应该去哪里做检查比较好啊 费用大概多少钱 因为自己还是个学生党 一个人检查想心里有个底,4615681892944393,看见雪山
抑郁症 突然觉得需要提醒下各位。抑郁症的我们，很多时候缺乏安全感，感情缺失，也会厌世，甚至狂躁，孤独和ZC等等。因此，我们也有时候很容易相信人，尤其是刚刚确诊跟内心害怕抵触的的亲们，很容易被一些心思不纯的人盯上。so，要小心，不要随便的透露自己各种信息。如果有人加了你，要求很 ...全文,4620922461884872,海亦幽
抑郁症 看着别人都上岸了 而我还在准备二战 真的太焦虑了,4619818633793308,早来晚到
抑郁症 原生家庭给我带来的痛是这辈子都忘不了的，抖音上一个小女孩叫笑笑，她是一名癌症患者，可是她的爸爸妈妈不但没有放弃她反而还更加的爱她，虽然这个小女孩最后离开了这个世界，但我相信她活在这个世界的时候一定很幸福吧，有这么伟大的爸爸妈妈，最后祝这个小女孩在另一个世界可以快快 ...全文,4620896726160770,靓女柠汐
每次和父母沟通真是令人心烦的事,4620924626404288,咖啡馆坐着的冰猫先森
"抑郁症
求助。做作业总是要组队，老师给我们组了队，和别人沟通这件事情对我来说真的太难了，我真的很害怕组队这件事情，只想自己一个人安安静静待着，每次组队都让我想退学。想再熬一熬，已经休学过一次了，回来之后好不容易坚持到这个时候的。怎么和老师说会好一点，和他说我想一个人做，他 ...全文",4620897563970164,今天也只有丧岁
抑郁症 好久没来了，我以为我会好起来，没想到靠自己真的难，我原来是双向情感障碍，躁狂症，我完全控制不了自己的心情和脾气，好像越来越严重了，已经开始影响我的生活，我该怎么办，怕吃药长胖，但是却感受不到任何感受，原生家庭还在继续伤害我,4620923745343110,宇宙世界里看不到的我
抑郁症有人愿意来聊天吗,4620743667876492,艾洺子
抑郁症吃右佐匹克隆片和舍曲林可以吃鱼吗？医生也没说忌口，怕因为吃药剥夺了我最后爱的一口。,4620908378194424,勾勾手指
抑郁症寝室中的人好像一直都在孤立我 但是我又不能说什么 我好想所有都说出来 但是我不敢啊…… 我想回家 我好想妈妈……,4620921619356493,_我所見即你
抑郁症 四月三号到成都玩，有一起的吗,4620921787125546,虚度殊漫
抑郁症 酒精，的确是个好东西，它会在发生作用的时候压制住你所谓的理性与顾虑，你的思想能给更加明了的指向本能的目的,4620922012831921,Beckil_
抑郁症我很累，想放弃生命，可是我不能死，我死了我妈会比我现在还痛苦，会打乱家人的生活，可是我真的不想坚持了，我想死，死了就不苦了。,4620922365936334,shiness2
抑郁症就因为班里同学的一个眼神，我能难过好久好久，但是她不会有任何愧疚，依旧让我感觉这个世界对我的恶意太大了,4620911728920863,阿姸的多巴胺
抑郁症好烦，好难受，明天要不要去上学啊，好纠结,4620922566481635,梦里有个小熊
抑郁症终于还是扛不住了，过段时间就要住院了，最后的美好就是在汉服了，真的很感谢池夏，也希望我能快点好起来吧。这样每天痛苦下去真的太难受了。,4620909979113542,兔兔与片片
"抑郁症啊啊啊啊烦死 今天一个男生把我的东西拿走了我啥都不敢说 他又退回来说了一句“拿到我手里的东西 你还想拿走?”我就真的很害怕啥都没说 他就用那种超级讽刺笑走回了他地位 其他女生就都笑了起来 真的我太害怕了 他们现在对我干什么我都不敢反抗了 男生欺负我 女生议论我
真的不想治了 ...全文",4620897858617535,馒馒嘿
抑郁症我已经很努力了，为什么还是控制不住自己？明天做最后一次mect治疗了，加油!,4620921929208040,我的卡坦精男孩夜晨晨
"抑郁症为什么这个世界上一切美好的事物和快乐都与我无关，想了很久，或许我根本不属于这个世界。
痛苦，疼痛，压抑，和各种生活上的窘境，让我喘不过气来。从17岁到22岁，别人口中所说的最精彩最青春的年华，这几年美好的生活把我继续活下去的信念一点点粉碎。我都不知道该说自己是坚强还是矫 ...全文",4620917495827131,萧奕_西南
"抑郁症
想问下大家 休学要怎样不被学校知道是因为这个原因休学 不被录入档案呀",4620844888230351,浮生若夢Michelle108
抑郁症 有人打了新冠疫苗吗……想问问最近在抑郁期如果打会不会有什么不好的影响，我也一直在吃药，会不会有什么副作用。,4620900618473504,琉璃P_
"抑郁症 她从来就没有放出那些情绪，难过和委屈都是她自己治愈好的，第二天她依然平淡地冷静地面对这个世界。没有人知道夜晚她怎么面对汹涌的心潮，怎么与那些低落的情绪战斗，午夜梦回她擦了擦眼泪，收拾扔掉被击碎的情绪，她自己赞扬了自己，还好，天亮了。
没有理想的人不伤心，而有理想的人 ...全文",4620921446336047,七七加冰不加糖
"抑郁症医生说从心理上我们不把抑郁看做一种病，把它看做一种等待解决的问题。

但是我每天吃药的时候都在提醒我，我已经病入膏肓，这如何让我不把它当做病去看待呢？",4620904552727482,姜姜不是江江ai
抑郁症明天又是元气精力充沛的一天，哎,4620915247679223,Vodka367
抑郁症有个穴位叫夹尾穴，对情绪很好 北京·毓秀八角北里,4620916900235388,维阳谈健康
抑郁症来武汉了，今天面试了，啥也做不了，抑郁社恐，明天还得面试，太难了，你们有没有在武汉的抑郁社恐的，都做什么工作啊,4620918510322417,sad-空1205
抑郁症 多年没有动手了，从来都是没有审美的，纯粹追求的就是一个涂涂画画的快感。今天再次拾起，还是那么解压,4620917949601140,困的困不是困而是困
抑郁症挺恨我自己的，明天再睡不着，就只能依赖安眠药了,4620918788196676,雄性激素过旺的美少女
抑郁症好累啊，真的很难活下去了,4620910466960888,爱吃零食的post宝儿
抑郁症uu们耳鸣到爆炸怎么办最近躯体化真的越来越严重我要疯了为什么还不放过我,4620920331178597,xuanxyya1144
抑郁症到青岛了 准备在青岛的精卫看一下 话说青岛有没有什么好玩的地方啊,4609274573494375,一個在等著被愛的瘋子
抑郁症有什么后悔的事吗？,4620873526415230,葡萄又绿江南岸_R
抑郁症我好没用，我好想给你发消息，可是我要忍住，我不能。,4620918993456846,正版山思
抑郁症 你走后 整一年，没有家可回，没有年夜饭，没有谁提醒我天冷了。,4620919706228701,单曲循环约翰列侬
抑郁症我该死。。。,4620904644218556,天亮之前的戀愛
今天上海的医生给我换了这个药，问一下这个药会变胖吗抑郁症,4620861237887495,kkkkexxxxi
抑郁症你们靠什么活下去？,4620914329128880,久见冬二_
"抑郁症
我在手腕上系上了丝带
你猜为什么",4620906401891822,悄悄话滴滴滴
抑郁症各位晚上好！,4620907903452940,卡布叻周浅
"抑郁症
s了我吧我好累",4620884654950117,酒玥不在线_
"抑郁症我今天在医院碰到一个病友，他是初次会诊，在此之前他已经熬过了5年很辛苦的时间，我们聊了很长一段时间，从兴趣爱好聊到家庭。从他的身上，我深深感念我自己生活在一个多么幸福的环境。
我有很善良很爱我的父母，他们在看我经历艰难时光时，虽然无法共情，但及时带我看医生，接受那个脾 ...全文",4620910999109902,呦呵小小马
不放弃！,4620913603514337,小希不抑郁
"抑郁症
活了20多年了，见过最大的药片就是丙戊酸钠缓释片小小的药瓶子装着大大的药片。",4620915151734831,疯人院在逃燚燚
"抑郁症今天学了情感障碍，老师讲抑郁症的流行病学说全球百分之多少多少，我不记得了，我只记得他说，如果我们班五十个人的话，说明有1-2个人会得抑郁症

我心想，真好，这些人里已经有我一个了，其他人都是健康快乐的，真好",4620913776006880,五95有钱
抑郁症我就来了一片草酸艾司西酞普兰，现在心情好好啊……不会使我爆肥20斤吧？毁了我的清纯肉欲,4620913545578747,Li_nami
"抑郁症
求求了
我想上大學
我要到均標級分
我再這樣下去0級分都有可能考出來啊啊啊啊啊
[傷心]",4620903973132080,北一墊底是筠潔
都会好起来的！,4620913486075642,小希不抑郁
加油,4620913436266569,小希不抑郁
"抑郁症
社区叫打新冠疫苗了
父母的意思是去打了
但自己一直在吃西酞普兰
想问一问大家到底能不能打呀",4620909929041649,第三个芝士威化饼
抑郁症 有太原的朋友.......🐴,4620733630382973,_大柠檬__
"抑郁症
只要睡前想到什么 或者说到谁 当天晚上就会梦到 尽管你不想去做梦 但是还是没有办法 从四点开始焦虑崩溃 想吞药 想自杀 看固定物件都是在移动的 手抖 心悸 就好像随时面临着死亡 我不知道 继续吃药有什么用 我也不知道什么样子才算好了 我觉得活着真的没意思太没意思了。",4620775878819988,Pamela-5918
"住院日记四十
又有很要好的朋友要出院了，又有新的朋友住进来，我现在才懂得，无论多好的朋友，都只是生命中的一个个过客，生活的路，终归还是要一个人走，虽然他们终会离开，但是旅途一起走过，便已经不负青春，红尘陌上，我们都是一颗颗星星，散发着自己独一无二的光亮，虽然有的星星光芒四射，有的 ...全文",4620776534182044,半夏szc521
抑郁症给大家整了点硅基活,4620778659910464,津岛明雪
抑郁症你们会不会想象自己得重病啊？我每天都在幻想着自己如果得什么重病或者发生什么意外然后死掉就好了之类的 这是什么情况啊,4620792686708745,丽丽丽丽丽丽丽丽丽丽丽丽-也
"抑郁症想拍关于抑郁症的微电影
我不知道怎样肢体表达
大家可以帮忙想想吗",4620803343389470,Lumos1234
抑郁症今天在湖边站了很久，想要一场蓄谋已久的意外，也算给父母的一个交代，跳楼怕高，喝药怕苦，还怕水，看着手腕上一道道的伤痕，疼痛好像已经让我感受不到快乐了，可能只有死亡才能解脱，每天的度秒如年，每天都要戴上面具，好累，身边的人每天都在告诉我，我不应该存在在这个世界上，对不 ...全文,4620806887309921,唯爱肖战王一博100585
抑郁症每当我觉得我可以走出来的时候，老天就会给我重重一击，好像哪怕是小小的一点快乐都是不被允许存在的。,4620831562665797,老鼠不吃橘子
抑郁症我真的挺没用 我该怎么过接下来的日子啊 我感觉自己是在逃避 不愿意努力罢了 只会给自己找理由 唉 躺在床上 啥都不想做,4620831663849951,计量地理学
耳鸣……整个脑子都是“一一一一一一……”“嗡嗡嗡嗡嗡嗡……”“一嘤一嘤一嘤一嘤一嘤……”“ming~~~~”“……”,4596676205220970,璃笙繁落
发布了头条文章：《2021.3.29》 2021.3.29,4620832578208441,ADifferentAngel
周一生日，给我生日祝福的只有两个人，还是我提他们才想起来 早餐午餐都没吃，就晚餐吃了点东西 感觉被世界遗弃了 那天真的太难过了,4620844657541543,蓝桉花语_
抑郁症我要破罐子破摔了这学期融入不了新班级只会觉得自己多余 今天讨论临时加组被拒 我才问了一句你们是一个组的吗 对方就明令禁止 后又因为她们观点不足被邀请回去 天哪我崩溃得就像花少的许晴一样 我放在旁边座位的书包是希望别人能和我至少隔一个位置 我余光超广坐我旁边的 ...全文,4620834914960428,一块儿黄油e
抑郁症我为了妈妈我会努力走出来的 我会努力活着 我们一起加油吧！,4620836319265227,infdjt
抑郁症 ta爱我 心疼我 会抱抱我 我现在在学校 一点也感受不到ta了 但在家里那晚我真切的感受到ta的心疼 我抱住枕头 感觉得到ta在安慰我 哭得满脸是泪但又在笑 是ta的安抚的笑 一觉醒来还是很难受 ta会再给我一个拥抱 我想把ta实体化 再沉浸一点再痛苦一点ta就会一直陪着我了,4620909040632581,广大--群众
抑郁症我没什么，偶尔吞药，偶尔洗胃。,4620845224297673,猫咪之熊
抑郁症 你们会不会 每次跑完步肚子跟搅在一起似的 剧痛无比。我不知道这是我精神还是身体上的问题,4620849640379358,海南小苦包
抑郁症我有预感快死了,4620849669735923,KSourcandy
抑郁症 大家都说抑郁症患者都是很善良的，但我好像不是这样，我心里就是这样想的，我连自己都照顾不好自己，还怎么去照顾别人呢？超话里有个叫柠汐的妹妹@靓女柠汐 ，我这两天跟她聊过了，我感觉她真的是个很善良纯真的女孩，自己都生病了还想着要去安慰别人，但我做不到，其实现在有人找我倾 ...全文,4620851246796329,苏婉儿3254
抑郁症淦！健身房里人太多了！！！买了两个小时，但现在半个小时了，我坐在椅子上完全不敢动，救命……T_T,4620849904091744,桔梗梗梗啊
"抑郁症
上个课简直了，眼泪直接淌，它溜溜球的我妆都花了，还四肢无力，软的和没骨头一样，吃的药一点用也没有，情绪一点都不稳定，上一秒哈哈哈下一秒直接指甲划手我不配这个世界，那后排同学和看神经病一样看我，犯病的时候看个黑板一闪一闪的，字都盯不清楚就和瞎了一样，它毛线的",4620851812763769,花渡xx
抑郁症我最近老是有想杀人的冲动 ，老是想骂人 ，害怕自己做这种事情 ，感觉要扔东西 ，去某个商店，就想砸东西 ，感觉不能自控 ，然后又很害怕说出这种事情 ，用强大的意志力控制 ，怕做猥琐的事情 ，这是精神分裂 ，还是躁郁症 狂躁症 我好害怕自己疯了,4620859576680985,小火柴nnn
抑郁症活着浪费钱,4620850026252525,anjing74
抑郁症 离校前给辅导员说了我要去上海复查 她也同意了 班主任也签字了 我父亲也打电话了 也发短信了 我让学妹帮忙给假条给她 她各种推脱 学妹为跑来跑去也感冒了 各种说我爹没有发信息 打电话还给我爹说我积欠学分很严重 说我不守纪律 各种 我不知道怎么去说 就欠一门英语 这个学期也在重修 说 ...全文,4620866400818304,砂鍋魚頭不要魚頭
抑郁症 不喜欢合肥我的家乡，也回不去青岛，更不知道自己应该在哪里，在我思考的时候才知道原来只是我在人间呆够了,4620874689022137,常宣寧
"抑郁症私自停药之后天天想s,每天早上一起来就想着s，然后医生让我继续吃药，药量也加大了，现在懒得连想s的心情都没了",4620878694583555,白云不羡仙乡啊
抑郁症我只是想要有个人一起聊聊天，就这么难吗？,4620878999981991,溪午不闻钟-08256
抑郁症 所以青少年情绪障碍是不是抑郁和焦虑 医生给我开的全是焦虑症和抑郁症的药 之前的医生说是抑郁症和焦虑症 可是这次的医生在病历上写的是青少年情绪障碍 莫非是因为我给她说我不想休学所以才这么写的吗？,4620850970757780,SAYKLE
抑郁症自己真的好脆弱啊，感觉没有亲密关系就会慢慢耗尽电量死掉呢,4620879113491299,-扶澈-
抑郁症愿我早死，没有来生,4620879890221840,爱吃笼包的菜鸡
抑郁症抑郁症开一个帖子，私信分享我们的故事吧！(没有恶意),4620889641192868,程语念
抑郁症,4620852182389227,圆圆方方叨叨叨
抑郁症如果有一天我死了 请你不要靠近我的尸体 因为我已经没力气 拿起我的手帮你擦眼泪.请珍惜身边那个最爱你的人，你只有一次失去他（她）的机会。 大同,4620895492768041,遇见_史先森
抑郁症完了，找工作不知道该怎么聊天了，BOSS直聘，和智联招聘那些发过来的信息都不知道该怎么回了 北京·酒仙桥,4620853079706781,冬雾恋
"抑郁症 班里已经没有人愿意和我一块走了 最好的朋友也不愿意倾听我的心绪了 每次上台演讲也没人为我鼓掌了 那我要是悄悄离开 她们是不是也发现不了呢
我真的已经可有可无了吧",4620896591937788,油条要配甜豆浆_
抑郁症为什么那么多人都关心我我还是不开心，每天只知道哭,4620853330840702,真的不想继续了
抑郁症我希望有的家长能平心静气的看看这个,4620899233565602,晚安安哇
抑郁症我又失业了,4620903280804169,就怕自己不够美
抑郁症过两天又该去做mect了 第五次了 好运 祝你也祝我 成都,4620854367881520,-九月-初三-
抑郁症最痛苦的莫过于想死又不能死，我后悔两年前没有去死，后来越来越痛苦...,4620900848896253,大威德冥王
抑郁症呜呜呜抑郁症患者都不能打疫苗呜呜呜呜呜呜太难过了！！ 广州,4620855135437946,独望明灯三千
失恋了…,4620855650550106,三千零一次
抑郁症因为休学在家里呆好几个月 前天出了趟门 全程不敢抬头不敢看人 自闭到不行 一出门整个心情都烦躁 我还是在害怕 我想克服 但真的很难 但他们一直在逼我一定要出去 ..我对他们对唠叨现在只感到害怕..怕到不行..好像他们一说话就像一把刀 但我想出去挣钱 所以我也得逼我自己,4620902212310016,旗木何
"抑郁症
一来学校就很烦",4620856469492575,逃离整個宇宙O_o
抑郁症 想消失 真的,4620905415710423,怡涅槃
抑郁症离开家后换了一份新工作，但我总担心我自己做不好，自卑，自闭，怕自己干不好这份工作，心里特别焦虑,4620857282401250,_今晚摘月亮_
工作一个月了，还要再熬三个月，到7月初就放假了，熬完四分之一了，这两天改卷子太累，感觉眼睛好疼啊,4620859510099045,寒山惊蛰
"想要睡觉睡觉睡觉睡觉
昨晚睡得早一点
然后，又双叒叕开始半夜醒来了
第二天整个人气色都不好
肉眼可见的憔悴
同事说状态不好
抵赖不承认
真的特别特别困困困困困
最近忙的事情比较多，饭也能多吃一点了
希望今晚睡觉，半夜不要醒来
明天自然醒
感恩",4620860584103504,苛萘莉晚安甜红
上海精卫的医生挺温柔的，但是她就只是问我，什么检查都没做就开药了抑郁症,4620861526510560,kkkkexxxxi
抑郁症胃炎➕ 肠炎，我要疼死了。,4620861686679130,倾酒不是酒
抑郁症分享一下我生病后的变化，来自我妈口中的我:生病之前我是一个话痨，话多的要死很喜欢说话，很爱笑，总是看见我傻笑憨笑大笑各种笑，就算不开心了过两天立马就忘了，饭量大的吓人，是正常人的三倍，三天两头往外跑出去玩喜欢交朋友，下班后就能看见我一蹦一跳的到她面前对她说妈妈你回来 ...全文,4620909577246279,奈良熊抱抱
抑郁症我多想站起来拥抱我的亲人，而不是他们弯下腰给我拥抱,4620910872758737,茶语一肖
抑郁症 现在能让我愉悦的事情真的太简单啦！不失眠就好,4620887108357105,饭饭扬扬扬
抑郁症以前不恐高，现在站在家里七楼阳台都会腿软整个人恍惚，我妈叫我收衣服我都害怕，手伸出去拿衣服总感觉我下一秒就会跳下去，有没有和我差不多的,4620862916134310,阿也困困困
"抑郁症从抑郁症中学到的道理
1，永远不要觉得自己好了
2，珍惜快乐的每一秒钟
3，想干什么就干，不想干什么就不干",4620864131434824,豆绿绿豆绿
抑郁症 膝盖受伤了，家门钥匙丢了，倒霉他妈给倒霉开门，倒霉到家了,4620865129416173,靓女柠汐
抑郁症 突然就觉得好累,4620865574801130,我只爱自己了
抑郁症 我也不知道身边还有谁了，好像没有人了。,4620905575090505,苏辞想买明华堂
"抑郁症喜欢一个明星
觉得自己不配喜欢他
像光一样 只会让我无所遁形",4620867286336245,不知惊鸿-
抑郁症 头晕目眩已经持续一周了，整个人快死了一样。。。,4620868891708594,Map_Life
抑郁症从患上这个病以后听的最多的就是 你没事 就是自己想太多 不用吃药 自己想开就好了 没有一个劝我积极就医的 太难被理解了,4620869533700277,海绵不秃顶
"抑郁症
关于抑郁症，有一句戳心的自述：“没人觉得我病了，他们只是觉得我想太多了。”",4453176721350079,幸运星小蝶
"抑郁症
你们好。吃了药会让人快乐一些吗？长期情绪低落，最近一个月没有办法集中精神做事。老师让我去医院开药。她说吃了就会好很多。",4620869952864593,是一只努力向上的菇啊
抑郁症 问一下有没有朋友吃完盐酸舍曲林 之后喝咖啡手抖的,4620870675597126,trbldedicated
"抑郁症
不是嗜睡就是失眠
能放过我吗",4620870751094997,睡懒觉专业资深教授
"抑郁症
每次难过都想磕劳拉西泮
会不会成瘾啊",4620870837866339,睡懒觉专业资深教授
抑郁症 今天看到一句话，很喜欢：“生病了不怕，大不了我们回家”，虽然我不知道我该回哪里，但是就是从这句话里感受到了安慰。,4620871253885241,故事细腻-M
抑郁症又暴食到吐，脸上出血丝了,4620872529478611,hihiskm
抑郁症 我不想再听病友瞎逼逼病的事了。,4620872544948503,Eloise不是垃圾
抑郁症即使有美好并不会属于我的感觉，但仍在努力发现生活的美好,4620874327786746,lllllla111
"抑郁症百度一个问题
严重焦虑有什么实用的解决措施吗？
除了吃药，现在有点影响正常生活了",4620875318167957,大彭为你摘星辰
